board_id,chip_id,channel_id,detector_id,plane_type,strip_id,pedestal,noise_sigma,gain,polarity,status
1,3,96,2,1,249,-704.025,14.7298,1,1,0
1,3,97,2,1,217,-635.265,14.8145,1,1,0
1,3,98,2,1,185,-612.273,14.0726,1,1,0
1,3,99,2,1,153,-580.738,13.6496,1,1,0
1,3,100,2,1,241,-702.455,14.2016,1,1,0
1,3,101,2,1,209,-631.005,14.1969,1,1,0
1,3,102,2,1,177,-595.158,13.1026,1,1,0
1,3,103,2,1,145,-570.42,12.8197,1,1,0
1,3,104,2,1,233,-681.663,15.5974,1,1,0
1,3,105,2,1,201,-617.118,14.9027,1,1,0
1,3,106,2,1,169,-586.908,13.206,1,1,0
1,3,107,2,1,137,-544.163,13.3685,1,1,0
1,3,108,2,1,225,-687.234,13.7128,1,1,0
1,3,109,2,1,193,-618.371,14.6687,1,1,0
1,3,110,2,1,161,-572.08,12.8098,1,1,0
1,3,111,2,1,129,-539.181,14.2776,1,1,0
1,3,112,2,1,248,-706.678,13.9794,1,1,0
1,3,113,2,1,216,-668.558,12.9054,1,1,0
1,3,114,2,1,184,-590.442,12.3392,1,1,0
1,3,115,2,1,152,-577.342,12.3763,1,1,0
1,3,116,2,1,240,-702.972,13.252,1,1,0
1,3,117,2,1,208,-637.959,13.8576,1,1,0
1,3,118,2,1,176,-601.484,11.8858,1,1,0
1,3,119,2,1,144,-566.822,11.9486,1,1,0
1,3,120,2,1,232,-692.379,13.4448,1,1,0
1,3,121,2,1,200,-638.295,14.0576,1,1,0
1,3,122,2,1,168,-568.778,11.8643,1,1,0
1,3,123,2,1,136,-547.204,12.5331,1,1,0
1,3,124,2,1,224,-658.09,13.0567,1,1,0
1,3,125,2,1,192,-625.033,12.9825,1,1,0
1,3,126,2,1,160,-566.884,11.8773,1,1,0
1,3,127,2,1,128,-517.075,15.1707,1,1,0
2,0,0,1,0,127,-642.824,14.903,1,1,0
2,0,1,1,0,95,-603.969,11.901,1,1,0
2,0,2,1,0,63,-563.262,12.6791,1,1,0
2,0,3,1,0,31,-545.711,11.5031,1,1,0
2,0,4,1,0,119,-630.843,13.9395,1,1,0
2,0,5,1,0,87,-588.579,11.4725,1,1,0
2,0,6,1,0,55,-569.749,13.313,1,1,0
2,0,7,1,0,23,-546.708,11.7686,1,1,0
2,0,8,1,0,111,-619.026,13.3534,1,1,0
2,0,9,1,0,79,-598.533,11.5766,1,1,0
2,0,10,1,0,47,-561.586,11.8694,1,1,0
2,0,11,1,0,15,-536.209,11.8686,1,1,0
2,0,12,1,0,103,-610.678,13.9949,1,1,0
2,0,13,1,0,71,-583.352,11.3315,1,1,0
2,0,14,1,0,39,-554.675,11.4016,1,1,0
2,0,15,1,0,7,-537.519,11.7977,1,1,0
2,0,16,1,0,126,-626.659,14.8233,1,1,0
2,0,17,1,0,94,-595.238,11.683,1,1,0
2,0,18,1,0,62,-554.144,11.2372,1,1,0
2,0,19,1,0,30,-535.394,10.6769,1,1,0
2,0,20,1,0,118,-636.799,13.6834,1,1,0
2,0,21,1,0,86,-589.136,11.3499,1,1,0
2,0,22,1,0,54,-553.221,10.2502,1,1,0
2,0,23,1,0,22,-542.618,10.615,1,1,0
2,0,24,1,0,110,-618.422,13.2752,1,1,0
2,0,25,1,0,78,-582.356,11.2984,1,1,0
2,0,26,1,0,46,-560.738,10.3058,1,1,0
2,0,27,1,0,14,-527.322,10.9522,1,1,0
2,0,28,1,0,102,-610.734,12.4094,1,1,0
2,0,29,1,0,70,-583.326,10.7783,1,1,0
2,0,30,1,0,38,-555.452,10.2165,1,1,0
2,0,31,1,0,6,-537.362,11.1579,1,1,0
2,0,32,1,0,125,-638.512,14.5767,1,1,0
2,0,33,1,0,93,-608.944,12.2182,1,1,0
2,0,34,1,0,61,-562.938,12.3753,1,1,0
2,0,35,1,0,29,-540.634,11.524,1,1,0
2,0,36,1,0,117,-618.948,13.7814,1,1,0
2,0,37,1,0,85,-582.75,11.6211,1,1,0
2,0,38,1,0,53,-561.041,12.2703,1,1,0
2,0,39,1,0,21,-535.802,11.8445,1,1,0
2,0,40,1,0,109,-614.761,14.1251,1,1,0
2,0,41,1,0,77,-571.568,11.9316,1,1,0
2,0,42,1,0,45,-544.935,12.3841,1,1,0
2,0,43,1,0,13,-545.993,11.7198,1,1,0
2,0,44,1,0,101,-615.199,13.2199,1,1,0
2,0,45,1,0,69,-567.812,12.3722,1,1,0
2,0,46,1,0,37,-559.284,11.3288,1,1,0
2,0,47,1,0,5,-534.456,12.2739,1,1,0
2,0,48,1,0,124,-622.683,14.3693,1,1,0
2,0,49,1,0,92,-586.731,11.4913,1,1,0
2,0,50,1,0,60,-552.832,10.7404,1,1,0
2,0,51,1,0,28,-542.459,10.6148,1,1,0
2,0,52,1,0,116,-622.879,13.1401,1,1,0
2,0,53,1,0,84,-588.786,11.1878,1,1,0
2,0,54,1,0,52,-551.622,10.3038,1,1,0
2,0,55,1,0,20,-545.979,10.6349,1,1,0
2,0,56,1,0,108,-612.64,12.9137,1,1,0
2,0,57,1,0,76,-599.115,10.9821,1,1,0
2,0,58,1,0,44,-551.133,10.5944,1,1,0
2,0,59,1,0,12,-540.647,10.9866,1,1,0
2,0,60,1,0,100,-595.974,11.8213,1,1,0
2,0,61,1,0,68,-574.006,10.6749,1,1,0
2,0,62,1,0,36,-538.528,10.0524,1,1,0
2,0,63,1,0,4,-533.502,12.3882,1,1,0
2,0,64,1,0,123,-651.231,14.0976,1,1,0
2,0,65,1,0,91,-591.905,11.8027,1,1,0
2,0,66,1,0,59,-560.138,13.0167,1,1,0
2,0,67,1,0,27,-543.965,11.4125,1,1,0
2,0,68,1,0,115,-631.158,13.7236,1,1,0
2,0,69,1,0,83,-584.325,11.5654,1,1,0
2,0,70,1,0,51,-562.003,12.1639,1,1,0
2,0,71,1,0,19,-542.913,11.2959,1,1,0
2,0,72,1,0,107,-603.632,14.0058,1,1,0
2,0,73,1,0,75,-565.587,11.8108,1,1,0
2,0,74,1,0,43,-555.553,11.966,1,1,0
2,0,75,1,0,11,-543.506,11.6751,1,1,0
2,0,76,1,0,99,-597.978,12.3966,1,1,0
2,0,77,1,0,67,-568.63,11.7978,1,1,0
2,0,78,1,0,35,-545.683,11.0722,1,1,0
2,0,79,1,0,3,-524.1,12.2329,1,1,0
2,0,80,1,0,122,-627.839,14.2374,1,1,0
2,0,81,1,0,90,-585.981,11.431,1,1,0
2,0,82,1,0,58,-567.921,10.6087,1,1,0
2,0,83,1,0,26,-552.675,10.5092,1,1,0
2,0,84,1,0,114,-620.261,13.3339,1,1,0
2,0,85,1,0,82,-589.081,11.35,1,1,0
2,0,86,1,0,50,-549.292,10.2161,1,1,0
2,0,87,1,0,18,-536.788,10.3503,1,1,0
2,0,88,1,0,106,-609.032,12.7134,1,1,0
2,0,89,1,0,74,-572.934,11.1711,1,1,0
2,0,90,1,0,42,-550.243,10.2563,1,1,0
2,0,91,1,0,10,-533.137,11.0426,1,1,0
2,0,92,1,0,98,-607.611,11.9439,1,1,0
2,0,93,1,0,66,-574.178,10.8763,1,1,0
2,0,94,1,0,34,-536.315,10.5268,1,1,0
2,0,95,1,0,2,-523.942,12.2257,1,1,0
2,0,96,1,0,121,-620.692,14.106,1,1,0
2,0,97,1,0,89,-586.238,11.6367,1,1,0
2,0,98,1,0,57,-571.759,13.0535,1,1,0
2,0,99,1,0,25,-539.771,12.4662,1,1,0
2,0,100,1,0,113,-619.239,13.4792,1,1,0
2,0,101,1,0,81,-574.939,11.3999,1,1,0
2,0,102,1,0,49,-551.404,11.865,1,1,0
2,0,103,1,0,17,-539.154,11.475,1,1,0
2,0,104,1,0,105,-622.972,14.0223,1,1,0
2,0,105,1,0,73,-577.051,12.4584,1,1,0
2,0,106,1,0,41,-539.049,11.7917,1,1,0
2,0,107,1,0,9,-526.364,11.8745,1,1,0
2,0,108,1,0,97,-595.675,12.0443,1,1,0
2,0,109,1,0,65,-551.552,12.1663,1,1,0
2,0,110,1,0,33,-559.128,11.5017,1,1,0
2,0,111,1,0,1,-514.097,12.8499,1,1,0
2,0,112,1,0,120,-641.738,13.8002,1,1,0
2,0,113,1,0,88,-591.767,11.2884,1,1,0
2,0,114,1,0,56,-561.407,10.4669,1,1,0
2,0,115,1,0,24,-531.576,11.0174,1,1,0
2,0,116,1,0,112,-628.293,13.0996,1,1,0
2,0,117,1,0,80,-592.763,10.7769,1,1,0
2,0,118,1,0,48,-550.654,10.0171,1,1,0
2,0,119,1,0,16,-532.623,10.4907,1,1,0
2,0,120,1,0,104,-601.382,12.6672,1,1,0
2,0,121,1,0,72,-564.526,10.8597,1,1,0
2,0,122,1,0,40,-545.652,10.1516,1,1,0
2,0,123,1,0,8,-546.524,11.2251,1,1,0
2,0,124,1,0,96,-605.742,11.6348,1,1,0
2,0,125,1,0,64,-585.07,10.5558,1,1,0
2,0,126,1,0,32,-524.912,10.1911,1,1,0
2,0,127,1,0,0,-543.251,13.2829,1,1,0
2,1,0,1,0,255,-633.14,16.3408,1,1,0
2,1,1,1,0,223,-609.729,14.1111,1,1,0
2,1,2,1,0,191,-550.275,12.8651,1,1,0
2,1,3,1,0,159,-528.444,12.2935,1,1,0
2,1,4,1,0,247,-630.443,15.0091,1,1,0
2,1,5,1,0,215,-599.253,12.6259,1,1,0
2,1,6,1,0,183,-549.991,12.8914,1,1,0
2,1,7,1,0,151,-541.801,12.7181,1,1,0
2,1,8,1,0,239,-622.729,15.182,1,1,0
2,1,9,1,0,207,-585.227,12.8036,1,1,0
2,1,10,1,0,175,-557.769,12.2636,1,1,0
2,1,11,1,0,143,-507.969,12.8089,1,1,0
2,1,12,1,0,231,-611.921,16.1913,1,1,0
2,1,13,1,0,199,-566.209,12.6642,1,1,0
2,1,14,1,0,167,-531.004,12.094,1,1,0
2,1,15,1,0,135,-512.475,13.0012,1,1,0
2,1,16,1,0,254,-617.214,16.1898,1,1,0
2,1,17,1,0,222,-602.418,13.0056,1,1,0
2,1,18,1,0,190,-555.356,12.2303,1,1,0
2,1,19,1,0,158,-524.425,11.9413,1,1,0
2,1,20,1,0,246,-633.528,14.4571,1,1,0
2,1,21,1,0,214,-594.221,12.4511,1,1,0
2,1,22,1,0,182,-551.88,11.5817,1,1,0
2,1,23,1,0,150,-519.063,11.9448,1,1,0
2,1,24,1,0,238,-624.913,14.3722,1,1,0
2,1,25,1,0,206,-590.923,12.4048,1,1,0
2,1,26,1,0,174,-543,11.6368,1,1,0
2,1,27,1,0,142,-521.88,12.2789,1,1,0
2,1,28,1,0,230,-609.499,13.2785,1,1,0
2,1,29,1,0,198,-572.77,11.9693,1,1,0
2,1,30,1,0,166,-527.812,11.5525,1,1,0
2,1,31,1,0,134,-503.702,12.5126,1,1,0
2,1,32,1,0,253,-624.788,15.9151,1,1,0
2,1,33,1,0,221,-605.861,14.0357,1,1,0
2,1,34,1,0,189,-553.906,12.7249,1,1,0
2,1,35,1,0,157,-526.747,12.3487,1,1,0
2,1,36,1,0,245,-641.034,14.6335,1,1,0
2,1,37,1,0,213,-590.247,12.758,1,1,0
2,1,38,1,0,181,-535.456,12.6078,1,1,0
2,1,39,1,0,149,-516.854,12.7467,1,1,0
2,1,40,1,0,237,-609.009,15.0995,1,1,0
2,1,41,1,0,205,-583.864,12.7378,1,1,0
2,1,42,1,0,173,-524.647,12.941,1,1,0
2,1,43,1,0,141,-528.56,12.7735,1,1,0
2,1,44,1,0,229,-607.165,15.4502,1,1,0
2,1,45,1,0,197,-553.097,13.7704,1,1,0
2,1,46,1,0,165,-531.229,12.1208,1,1,0
2,1,47,1,0,133,-509.984,13.6036,1,1,0
2,1,48,1,0,252,-617.169,15.5664,1,1,0
2,1,49,1,0,220,-603.419,12.7868,1,1,0
2,1,50,1,0,188,-551.225,11.8537,1,1,0
2,1,51,1,0,156,-531.231,11.7771,1,1,0
2,1,52,1,0,244,-615.398,13.9156,1,1,0
2,1,53,1,0,212,-591.725,12.2092,1,1,0
2,1,54,1,0,180,-537.495,11.547,1,1,0
2,1,55,1,0,148,-520.385,11.8236,1,1,0
2,1,56,1,0,236,-618.198,14.1316,1,1,0
2,1,57,1,0,204,-585.194,12.1386,1,1,0
2,1,58,1,0,172,-523.734,12.0481,1,1,0
2,1,59,1,0,140,-503.679,12.1882,1,1,0
2,1,60,1,0,228,-588.148,12.5903,1,1,0
2,1,61,1,0,196,-590.539,11.7375,1,1,0
2,1,62,1,0,164,-521.189,11.3277,1,1,0
2,1,63,1,0,132,-501.027,13.5388,1,1,0
2,1,64,1,0,251,-638.549,15.3225,1,1,0
2,1,65,1,0,219,-581.618,13.0593,1,1,0
2,1,66,1,0,187,-540.51,12.8286,1,1,0
2,1,67,1,0,155,-537.024,12.2002,1,1,0
2,1,68,1,0,243,-631.083,14.7399,1,1,0
2,1,69,1,0,211,-578.165,12.59,1,1,0
2,1,70,1,0,179,-539.148,12.3885,1,1,0
2,1,71,1,0,147,-522.48,12.2718,1,1,0
2,1,72,1,0,235,-614.653,15.5016,1,1,0
2,1,73,1,0,203,-571.965,12.5301,1,1,0
2,1,74,1,0,171,-532.073,12.4647,1,1,0
2,1,75,1,0,139,-522.55,12.6959,1,1,0
2,1,76,1,0,227,-618.738,14.6093,1,1,0
2,1,77,1,0,195,-574.884,13.7027,1,1,0
2,1,78,1,0,163,-531.431,11.8232,1,1,0
2,1,79,1,0,131,-504.636,13.8164,1,1,0
2,1,80,1,0,250,-621.203,15.1957,1,1,0
2,1,81,1,0,218,-596.437,12.6005,1,1,0
2,1,82,1,0,186,-531.452,11.7476,1,1,0
2,1,83,1,0,154,-525.043,11.862,1,1,0
2,1,84,1,0,242,-623.387,14.3551,1,1,0
2,1,85,1,0,210,-583.366,12.3798,1,1,0
2,1,86,1,0,178,-527.045,11.614,1,1,0
2,1,87,1,0,146,-515.786,11.7205,1,1,0
2,1,88,1,0,234,-601.951,13.2813,1,1,0
2,1,89,1,0,202,-582.819,12.217,1,1,0
2,1,90,1,0,170,-540.324,11.6792,1,1,0
2,1,91,1,0,138,-503.626,12.3131,1,1,0
2,1,92,1,0,226,-610.721,13.0343,1,1,0
2,1,93,1,0,194,-569.83,11.978,1,1,0
2,1,94,1,0,162,-522.697,11.7729,1,1,0
2,1,95,1,0,130,-489.841,13.4745,1,1,0
2,1,96,1,0,249,-632.01,15.5788,1,1,0
2,1,97,1,0,217,-601.016,13.1082,1,1,0
2,1,98,1,0,185,-555.908,12.8545,1,1,0
2,1,99,1,0,153,-534.992,13.2305,1,1,0
2,1,100,1,0,241,-618.41,15.0014,1,1,0
2,1,101,1,0,209,-585.568,12.5184,1,1,0
2,1,102,1,0,177,-557.246,12.3406,1,1,0
2,1,103,1,0,145,-516.384,12.5925,1,1,0
2,1,104,1,0,233,-628.696,16.2171,1,1,0
2,1,105,1,0,201,-567.871,13.9769,1,1,0
2,1,106,1,0,169,-535.329,12.5199,1,1,0
2,1,107,1,0,137,-511.047,13.1907,1,1,0
2,1,108,1,0,225,-604.907,13.8974,1,1,0
2,1,109,1,0,193,-559.088,13.7541,1,1,0
2,1,110,1,0,161,-536.059,11.9098,1,1,0
2,1,111,1,0,129,-497.408,14.019,1,1,0
2,1,112,1,0,248,-604.417,14.3713,1,1,0
2,1,113,1,0,216,-598.653,12.5236,1,1,0
2,1,114,1,0,184,-538.753,11.7736,1,1,0
2,1,115,1,0,152,-521.43,12.1686,1,1,0
2,1,116,1,0,240,-623.789,14.0373,1,1,0
2,1,117,1,0,208,-589.205,11.9305,1,1,0
2,1,118,1,0,176,-518.731,11.4753,1,1,0
2,1,119,1,0,144,-525.81,11.7237,1,1,0
2,1,120,1,0,232,-594.996,13.3389,1,1,0
2,1,121,1,0,200,-574.549,11.9172,1,1,0
2,1,122,1,0,168,-538.524,11.4371,1,1,0
2,1,123,1,0,136,-508.465,12.4629,1,1,0
2,1,124,1,0,224,-602.045,12.491,1,1,0
2,1,125,1,0,192,-566.149,11.6559,1,1,0
2,1,126,1,0,160,-521.76,11.4701,1,1,0
2,1,127,1,0,128,-461.56,14.336,1,1,0
2,2,0,1,1,127,-737.227,15.805,1,1,0
2,2,1,1,1,95,-669.587,13.221,1,1,0
2,2,2,1,1,63,-636.021,13.1634,1,1,0
2,2,3,1,1,31,-589.767,11.7943,1,1,0
2,2,4,1,1,119,-721.156,13.8559,1,1,0
2,2,5,1,1,87,-667.38,12.7497,1,1,0
2,2,6,1,1,55,-630.872,13.6792,1,1,0
2,2,7,1,1,23,-594.094,12.1182,1,1,0
2,2,8,1,1,111,-707.941,13.4936,1,1,0
2,2,9,1,1,79,-649.626,12.3988,1,1,0
2,2,10,1,1,47,-612.491,12.3737,1,1,0
2,2,11,1,1,15,-562.651,12.4824,1,1,0
2,2,12,1,1,103,-689.36,14.9029,1,1,0
2,2,13,1,1,71,-646.161,12.0753,1,1,0
2,2,14,1,1,39,-589.733,12.0589,1,1,0
2,2,15,1,1,7,-559.24,12.2157,1,1,0
2,2,16,1,1,126,-728.407,14.7079,1,1,0
2,2,17,1,1,94,-662.433,13.0965,1,1,0
2,2,18,1,1,62,-619.098,11.593,1,1,0
2,2,19,1,1,30,-573.109,11.1512,1,1,0
2,2,20,1,1,118,-717.575,13.6142,1,1,0
2,2,21,1,1,86,-663.413,12.8794,1,1,0
2,2,22,1,1,54,-622.934,10.8208,1,1,0
2,2,23,1,1,22,-575.502,11.0595,1,1,0
2,2,24,1,1,110,-692.287,13.3297,1,1,0
2,2,25,1,1,78,-646.31,12.181,1,1,0
2,2,26,1,1,46,-590.264,10.8511,1,1,0
2,2,27,1,1,14,-561.54,11.4966,1,1,0
2,2,28,1,1,102,-699.647,12.7538,1,1,0
2,2,29,1,1,70,-650.525,11.8614,1,1,0
2,2,30,1,1,38,-587.203,10.7947,1,1,0
2,2,31,1,1,6,-558.458,11.5925,1,1,0
2,2,32,1,1,125,-713.024,14.7108,1,1,0
2,2,33,1,1,93,-681.842,12.8535,1,1,0
2,2,34,1,1,61,-617.09,12.9818,1,1,0
2,2,35,1,1,29,-568.07,12.0227,1,1,0
2,2,36,1,1,117,-712.631,13.8193,1,1,0
2,2,37,1,1,85,-665.358,12.8742,1,1,0
2,2,38,1,1,53,-613.566,12.9512,1,1,0
2,2,39,1,1,21,-586.385,12.3214,1,1,0
2,2,40,1,1,109,-710.232,14.2812,1,1,0
2,2,41,1,1,77,-649.35,12.6385,1,1,0
2,2,42,1,1,45,-603.873,12.8214,1,1,0
2,2,43,1,1,13,-566.177,12.2063,1,1,0
2,2,44,1,1,101,-685.624,13.8386,1,1,0
2,2,45,1,1,69,-625.17,13.419,1,1,0
2,2,46,1,1,37,-599.008,11.8681,1,1,0
2,2,47,1,1,5,-564.25,12.5892,1,1,0
2,2,48,1,1,124,-719.189,14.4564,1,1,0
2,2,49,1,1,92,-668.373,12.9504,1,1,0
2,2,50,1,1,60,-617.633,11.2836,1,1,0
2,2,51,1,1,28,-577.318,11.1072,1,1,0
2,2,52,1,1,116,-707.35,13.0664,1,1,0
2,2,53,1,1,84,-672.866,12.5314,1,1,0
2,2,54,1,1,52,-598.161,10.8444,1,1,0
2,2,55,1,1,20,-567.718,11.1281,1,1,0
2,2,56,1,1,108,-688.704,13.1573,1,1,0
2,2,57,1,1,76,-649.386,11.9473,1,1,0
2,2,58,1,1,44,-575.452,11.2179,1,1,0
2,2,59,1,1,12,-561.311,11.4885,1,1,0
2,2,60,1,1,100,-681.985,12.7025,1,1,0
2,2,61,1,1,68,-639.101,11.4117,1,1,0
2,2,62,1,1,36,-576.408,10.5467,1,1,0
2,2,63,1,1,4,-559.261,12.7202,1,1,0
2,2,64,1,1,123,-718.34,14.63,1,1,0
2,2,65,1,1,91,-666.763,13.0842,1,1,0
2,2,66,1,1,59,-619.056,13.6336,1,1,0
2,2,67,1,1,27,-577.261,11.8576,1,1,0
2,2,68,1,1,115,-707.299,13.7393,1,1,0
2,2,69,1,1,83,-656.946,12.6529,1,1,0
2,2,70,1,1,51,-620.819,12.6607,1,1,0
2,2,71,1,1,19,-573.187,11.7689,1,1,0
2,2,72,1,1,107,-701.754,14.5117,1,1,0
2,2,73,1,1,75,-646.296,12.3789,1,1,0
2,2,74,1,1,43,-595.719,12.5746,1,1,0
2,2,75,1,1,11,-562.079,12.3254,1,1,0
2,2,76,1,1,99,-683.46,13.117,1,1,0
2,2,77,1,1,67,-633.55,12.5654,1,1,0
2,2,78,1,1,35,-584.105,11.7611,1,1,0
2,2,79,1,1,3,-547.776,12.7651,1,1,0
2,2,80,1,1,122,-711.327,14.2831,1,1,0
2,2,81,1,1,90,-658.461,12.897,1,1,0
2,2,82,1,1,58,-612.4,11.1416,1,1,0
2,2,83,1,1,26,-576.491,11.1291,1,1,0
2,2,84,1,1,114,-700.317,13.3819,1,1,0
2,2,85,1,1,82,-667.941,12.7779,1,1,0
2,2,86,1,1,50,-594.906,10.8308,1,1,0
2,2,87,1,1,18,-569.972,10.8869,1,1,0
2,2,88,1,1,106,-702.608,12.9863,1,1,0
2,2,89,1,1,74,-659.929,12.4274,1,1,0
2,2,90,1,1,42,-585.078,10.8915,1,1,0
2,2,91,1,1,10,-566.913,11.6192,1,1,0
2,2,92,1,1,98,-671.769,13.176,1,1,0
2,2,93,1,1,66,-643.182,11.6088,1,1,0
2,2,94,1,1,34,-576.66,11.01,1,1,0
2,2,95,1,1,2,-538.72,12.7869,1,1,0
2,2,96,1,1,121,-715.023,14.2963,1,1,0
2,2,97,1,1,89,-660.015,12.8131,1,1,0
2,2,98,1,1,57,-608.003,13.5104,1,1,0
2,2,99,1,1,25,-591.306,12.8097,1,1,0
2,2,100,1,1,113,-698.02,13.798,1,1,0
2,2,101,1,1,81,-649.411,12.1165,1,1,0
2,2,102,1,1,49,-609.337,12.4213,1,1,0
2,2,103,1,1,17,-580.976,11.9212,1,1,0
2,2,104,1,1,105,-687.135,14.6979,1,1,0
2,2,105,1,1,73,-633.142,13.2654,1,1,0
2,2,106,1,1,41,-594.843,12.4202,1,1,0
2,2,107,1,1,9,-569.386,12.3962,1,1,0
2,2,108,1,1,97,-701.251,12.5408,1,1,0
2,2,109,1,1,65,-630.278,13.1675,1,1,0
2,2,110,1,1,33,-590.794,11.9761,1,1,0
2,2,111,1,1,1,-534.963,13.4869,1,1,0
2,2,112,1,1,120,-706.363,13.9289,1,1,0
2,2,113,1,1,88,-654.61,12.5683,1,1,0
2,2,114,1,1,56,-619.995,11.047,1,1,0
2,2,115,1,1,24,-569.878,11.5447,1,1,0
2,2,116,1,1,112,-700.017,12.9715,1,1,0
2,2,117,1,1,80,-656.203,11.9807,1,1,0
2,2,118,1,1,48,-604.769,10.6127,1,1,0
2,2,119,1,1,16,-582.584,10.9988,1,1,0
2,2,120,1,1,104,-691.272,13.171,1,1,0
2,2,121,1,1,72,-659.133,12.2642,1,1,0
2,2,122,1,1,40,-580.218,10.6949,1,1,0
2,2,123,1,1,8,-560.896,11.8519,1,1,0
2,2,124,1,1,96,-689.69,12.1073,1,1,0
2,2,125,1,1,64,-640.787,11.0641,1,1,0
2,2,126,1,1,32,-562.142,10.836,1,1,0
2,2,127,1,1,0,-554.574,14.734,1,1,0
2,3,0,1,1,255,-676.074,15.2116,1,1,0
2,3,1,1,1,223,-599.594,13.8051,1,1,0
2,3,2,1,1,191,-554.099,13.4112,1,1,0
2,3,3,1,1,159,-519.5,12.7405,1,1,0
2,3,4,1,1,247,-676.16,13.9971,1,1,0
2,3,5,1,1,215,-595.831,12.8388,1,1,0
2,3,6,1,1,183,-564.915,13.7027,1,1,0
2,3,7,1,1,151,-514.821,13.0891,1,1,0
2,3,8,1,1,239,-640.57,14.9621,1,1,0
2,3,9,1,1,207,-581.576,13.1111,1,1,0
2,3,10,1,1,175,-550.142,12.7147,1,1,0
2,3,11,1,1,143,-516.639,13.2281,1,1,0
2,3,12,1,1,231,-637.843,16.1206,1,1,0
2,3,13,1,1,199,-578.605,12.8563,1,1,0
2,3,14,1,1,167,-535.869,12.4258,1,1,0
2,3,15,1,1,135,-501.498,13.1096,1,1,0
2,3,16,1,1,254,-651.414,15.4203,1,1,0
2,3,17,1,1,222,-598.227,13.1601,1,1,0
2,3,18,1,1,190,-568.392,12.502,1,1,0
2,3,19,1,1,158,-520.838,12.0702,1,1,0
2,3,20,1,1,246,-659.45,13.726,1,1,0
2,3,21,1,1,214,-588.419,12.7743,1,1,0
2,3,22,1,1,182,-544.21,11.8155,1,1,0
2,3,23,1,1,150,-508.552,12.043,1,1,0
2,3,24,1,1,238,-644.181,13.9662,1,1,0
2,3,25,1,1,206,-580.869,12.8494,1,1,0
2,3,26,1,1,174,-533.497,11.7389,1,1,0
2,3,27,1,1,142,-499.214,12.2942,1,1,0
2,3,28,1,1,230,-639.084,13.4645,1,1,0
2,3,29,1,1,198,-580.761,12.5315,1,1,0
2,3,30,1,1,166,-535.876,11.6675,1,1,0
2,3,31,1,1,134,-509.945,12.496,1,1,0
2,3,32,1,1,253,-663.025,14.8883,1,1,0
2,3,33,1,1,221,-606.433,13.9201,1,1,0
2,3,34,1,1,189,-536.9,13.3327,1,1,0
2,3,35,1,1,157,-509.528,12.7609,1,1,0
2,3,36,1,1,245,-670.185,14.2026,1,1,0
2,3,37,1,1,213,-594.223,13.1292,1,1,0
2,3,38,1,1,181,-541.003,13.1228,1,1,0
2,3,39,1,1,149,-513.454,13.0332,1,1,0
2,3,40,1,1,237,-641.751,15.3189,1,1,0
2,3,41,1,1,205,-568.765,13.0763,1,1,0
2,3,42,1,1,173,-530.164,13.2367,1,1,0
2,3,43,1,1,141,-505.84,12.9878,1,1,0
2,3,44,1,1,229,-639.136,15.5686,1,1,0
2,3,45,1,1,197,-560.861,14.13,1,1,0
2,3,46,1,1,165,-532.8,12.2924,1,1,0
2,3,47,1,1,133,-501.349,13.6377,1,1,0
2,3,48,1,1,252,-664.268,14.5748,1,1,0
2,3,49,1,1,220,-599.246,12.8958,1,1,0
2,3,50,1,1,188,-542.669,12.2549,1,1,0
2,3,51,1,1,156,-507.285,12.0183,1,1,0
2,3,52,1,1,244,-662.854,13.2341,1,1,0
2,3,53,1,1,212,-600.658,12.5704,1,1,0
2,3,54,1,1,180,-539.217,11.8031,1,1,0
2,3,55,1,1,148,-506.955,11.8916,1,1,0
2,3,56,1,1,236,-635.21,14.0758,1,1,0
2,3,57,1,1,204,-579.319,12.5298,1,1,0
2,3,58,1,1,172,-534.153,12.0735,1,1,0
2,3,59,1,1,140,-502.383,12.2872,1,1,0
2,3,60,1,1,228,-613.778,12.9714,1,1,0
2,3,61,1,1,196,-572.554,12.4732,1,1,0
2,3,62,1,1,164,-514.135,11.4356,1,1,0
2,3,63,1,1,132,-495.167,13.5844,1,1,0
2,3,64,1,1,251,-665.218,14.6701,1,1,0
2,3,65,1,1,219,-601.384,13.231,1,1,0
2,3,66,1,1,187,-548.147,13.7965,1,1,0
2,3,67,1,1,155,-510.388,12.6707,1,1,0
2,3,68,1,1,243,-661.914,14.1509,1,1,0
2,3,69,1,1,211,-588.612,12.8461,1,1,0
2,3,70,1,1,179,-543.195,12.9583,1,1,0
2,3,71,1,1,147,-510.455,12.6757,1,1,0
2,3,72,1,1,235,-637.443,15.4816,1,1,0
2,3,73,1,1,203,-580.416,12.8188,1,1,0
2,3,74,1,1,171,-535.881,12.951,1,1,0
2,3,75,1,1,139,-502.256,12.9294,1,1,0
2,3,76,1,1,227,-629.869,14.4379,1,1,0
2,3,77,1,1,195,-570.217,14.0719,1,1,0
2,3,78,1,1,163,-538.669,12.2315,1,1,0
2,3,79,1,1,131,-487.117,13.8272,1,1,0
2,3,80,1,1,250,-665.733,14.2711,1,1,0
2,3,81,1,1,218,-592.113,12.8318,1,1,0
2,3,82,1,1,186,-550.532,12.0457,1,1,0
2,3,83,1,1,154,-520.138,12.0783,1,1,0
